ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,timestamp,price,TrafficScore,VehicleWeight,RawDemand,NormalizedDemand,Price1
6571,BHMNCPNST01,485,26.14004753,91.73097233,375,bike,high,7,0,04-10-2016,13:29:00,2016-10-04 13:29:00,30.0,1.0,0.5,1.459278350515464,1.1185465752006656,17.829826026404657
6572,BHMNCPNST01,485,26.14004753,91.73097233,381,car,average,5,0,04-10-2016,14:02:00,2016-10-04 14:02:00,30.0,0.5,1.0,1.2642268041237115,0.5884756330270109,14.119329431189076
6573,BHMNCPNST01,485,26.14004753,91.73097233,373,car,average,4,0,04-10-2016,14:29:00,2016-10-04 14:29:00,30.0,0.5,1.0,1.0576288659793815,0.02702628412848854,10.18918398889942
6574,BHMNCPNST01,485,26.14004753,91.73097233,354,bike,average,4,0,04-10-2016,14:57:00,2016-10-04 14:57:00,30.0,0.5,0.5,0.9919587628865979,-0.15143840411919582,8.939931171165629
6575,BHMNCPNST01,485,26.14004753,91.73097233,338,car,low,3,0,04-10-2016,15:30:00,2016-10-04 15:30:00,30.0,0.0,1.0,0.9787628865979382,-0.187299440376187,8.68890391736669
6576,BHMNCPNST01,485,26.14004753,91.73097233,317,car,low,2,0,04-10-2016,16:04:00,2016-10-04 16:04:00,30.0,0.0,1.0,0.7614432989690721,-0.777885881233515,5.0
6577,BHMNCPNST01,485,26.14004753,91.73097233,304,car,low,2,0,04-10-2016,16:31:00,2016-10-04 16:31:00,30.0,0.0,1.0,0.750721649484536,-0.8070229731923207,5.0
6578,BHMNCPNST01,485,26.14004753,91.73097233,268,car,low,2,0,05-10-2016,07:57:00,2016-10-05 07:57:00,30.0,0.0,1.0,0.7210309278350516,-0.887710304770551,5.0
6579,BHMNCPNST01,485,26.14004753,91.73097233,273,car,low,1,0,05-10-2016,08:30:00,2016-10-05 08:30:00,30.0,0.0,1.0,0.5251546391752577,-1.420022561710268,5.0
6580,BHMNCPNST01,485,26.14004753,91.73097233,293,car,low,2,0,05-10-2016,09:04:00,2016-10-05 09:04:00,30.0,0.0,1.0,0.7416494845360825,-0.8316774356190021,5.0
6581,BHMNCPNST01,485,26.14004753,91.73097233,317,car,low,2,0,05-10-2016,09:30:00,2016-10-05 09:30:00,30.0,0.0,1.0,0.7614432989690721,-0.777885881233515,5.0
6582,BHMNCPNST01,485,26.14004753,91.73097233,339,truck,low,3,0,05-10-2016,10:04:00,2016-10-05 10:04:00,30.0,0.0,2.0,1.0795876288659794,0.08670128977488803,10.606909028424216
6583,BHMNCPNST01,485,26.14004753,91.73097233,355,car,average,3,0,05-10-2016,10:30:00,2016-10-05 10:30:00,30.0,0.5,1.0,0.8427835051546393,-0.5568362124306534,6.102146512985427
6584,BHMNCPNST01,485,26.14004753,91.73097233,367,truck,average,6,0,05-10-2016,11:04:00,2016-10-05 11:04:00,30.0,0.5,2.0,1.5526804123711342,1.3723754724571833,19.606628307200282
6585,BHMNCPNST01,485,26.14004753,91.73097233,366,car,average,5,0,05-10-2016,11:30:00,2016-10-05 11:30:00,30.0,0.5,1.0,1.251855670103093,0.5548559115360815,13.883991380752569
6586,BHMNCPNST01,485,26.14004753,91.73097233,369,car,high,8,0,05-10-2016,12:04:00,2016-10-05 12:04:00,30.0,1.0,1.0,1.7043298969072167,1.7844972250668272,20.0
6587,BHMNCPNST01,485,26.14004753,91.73097233,376,car,high,8,0,05-10-2016,12:17:00,2016-10-05 12:17:00,30.0,1.0,1.0,1.7101030927835053,1.8001864284292606,20.0
6588,BHMNCPNST01,485,26.14004753,91.73097233,373,car,high,8,0,05-10-2016,12:57:00,2016-10-05 12:57:00,30.0,1.0,1.0,1.7076288659793817,1.7934624841310751,20.0
6589,BHMNCPNST01,485,26.14004753,91.73097233,372,truck,high,7,0,05-10-2016,13:30:00,2016-10-05 13:30:00,30.0,1.0,2.0,1.6068041237113402,1.5194617539799993,20.0
6590,BHMNCPNST01,485,26.14004753,91.73097233,368,car,high,7,0,05-10-2016,13:57:00,2016-10-05 13:57:00,30.0,1.0,1.0,1.5035051546391756,1.2387370795307389,18.67115955671517
6591,BHMNCPNST01,485,26.14004753,91.73097233,361,car,average,4,0,05-10-2016,14:30:00,2016-10-05 14:30:00,30.0,0.5,1.0,1.0477319587628866,0.0001305069357446914,10.000913548550212
6592,BHMNCPNST01,485,26.14004753,91.73097233,356,bike,average,4,0,05-10-2016,14:57:00,2016-10-05 14:57:00,30.0,0.5,0.5,0.9936082474226805,-0.14695577458707154,8.9713095778905
6593,BHMNCPNST01,485,26.14004753,91.73097233,325,car,low,2,0,05-10-2016,15:30:00,2016-10-05 15:30:00,30.0,0.0,1.0,0.7680412371134021,-0.7599553631050191,5.0
6594,BHMNCPNST01,485,26.14004753,91.73097233,316,bike,low,2,0,05-10-2016,15:57:00,2016-10-05 15:57:00,30.0,0.0,0.5,0.710618556701031,-0.9160069036920833,5.0
6595,BHMNCPNST01,485,26.14004753,91.73097233,299,truck,low,2,0,05-10-2016,16:30:00,2016-10-05 16:30:00,30.0,0.0,2.0,0.84659793814433,-0.5464701316376167,6.174709078536683
6596,BHMNCPNST01,485,26.14004753,91.73097233,260,bike,low,2,0,06-10-2016,07:57:00,2016-10-06 07:57:00,30.0,0.0,0.5,0.6644329896907217,-1.0415205305915534,5.0
6597,BHMNCPNST01,485,26.14004753,91.73097233,277,bike,low,2,0,06-10-2016,08:30:00,2016-10-06 08:30:00,30.0,0.0,0.5,0.6784536082474227,-1.0034181795685,5.0
6598,BHMNCPNST01,485,26.14004753,91.73097233,282,car,low,1,0,06-10-2016,08:57:00,2016-10-06 08:57:00,30.0,0.0,1.0,0.5325773195876289,-1.3998507288157103,5.0
6599,BHMNCPNST01,485,26.14004753,91.73097233,297,truck,low,3,0,06-10-2016,09:30:00,2016-10-06 09:30:00,30.0,0.0,2.0,1.0449484536082476,-0.007433930399713931,9.947962487202002
6600,BHMNCPNST01,485,26.14004753,91.73097233,323,car,average,3,0,06-10-2016,10:03:00,2016-10-06 10:03:00,30.0,0.5,1.0,0.8163917525773197,-0.6285582849446364,5.600092005387546
6601,BHMNCPNST01,485,26.14004753,91.73097233,336,truck,average,4,0,06-10-2016,10:30:00,2016-10-06 10:30:00,30.0,0.5,2.0,1.1271134020618558,0.21585705316920928,11.510999372184465
6602,BHMNCPNST01,485,26.14004753,91.73097233,340,bike,average,4,0,06-10-2016,10:57:00,2016-10-06 10:57:00,30.0,0.5,0.5,0.9804123711340208,-0.18281681084406273,8.72028232409156
6603,BHMNCPNST01,485,26.14004753,91.73097233,346,car,average,5,0,06-10-2016,11:30:00,2016-10-06 11:30:00,30.0,0.5,1.0,1.2353608247422683,0.5100296162148423,13.570207313503895
6604,BHMNCPNST01,485,26.14004753,91.73097233,345,bike,average,5,0,06-10-2016,12:04:00,2016-10-06 12:04:00,30.0,0.5,0.5,1.184536082474227,0.3719085937562738,12.603360156293917
6605,BHMNCPNST01,485,26.14004753,91.73097233,343,car,high,7,0,06-10-2016,12:24:00,2016-10-06 12:24:00,30.0,1.0,1.0,1.4828865979381445,1.1827042103791894,18.278929472654326
6606,BHMNCPNST01,485,26.14004753,91.73097233,345,car,high,7,0,06-10-2016,12:57:00,2016-10-06 12:57:00,30.0,1.0,1.0,1.484536082474227,1.1871868399113137,18.310307879379195
6607,BHMNCPNST01,485,26.14004753,91.73097233,344,car,high,7,0,06-10-2016,13:30:00,2016-10-06 13:30:00,30.0,1.0,1.0,1.4837113402061857,1.1849455251452512,18.294618676016757
6608,BHMNCPNST01,485,26.14004753,91.73097233,343,car,average,5,0,06-10-2016,13:57:00,2016-10-06 13:57:00,30.0,0.5,1.0,1.2328865979381445,0.5033056719166562,13.523139703416593
6609,BHMNCPNST01,485,26.14004753,91.73097233,320,car,average,4,0,06-10-2016,14:30:00,2016-10-06 14:30:00,30.0,0.5,1.0,1.0139175257731958,-0.09176339847279603,9.357656210690429
6610,BHMNCPNST01,485,26.14004753,91.73097233,321,car,low,3,0,06-10-2016,15:04:00,2016-10-06 15:04:00,30.0,0.0,1.0,0.9647422680412372,-0.22540179139924035,8.422187460205317
6611,BHMNCPNST01,485,26.14004753,91.73097233,310,car,low,3,0,06-10-2016,15:31:00,2016-10-06 15:31:00,30.0,0.0,1.0,0.9556701030927836,-0.25005625382592206,8.249606223218546
6612,BHMNCPNST01,485,26.14004753,91.73097233,298,car,low,1,0,06-10-2016,16:04:00,2016-10-06 16:04:00,30.0,0.0,1.0,0.5457731958762887,-1.3639896925587187,5.0
6613,BHMNCPNST01,485,26.14004753,91.73097233,278,cycle,low,3,0,06-10-2016,16:30:00,2016-10-06 16:30:00,30.0,0.0,,,,
6614,BHMNCPNST01,485,26.14004753,91.73097233,240,truck,low,2,0,07-10-2016,08:03:00,2016-10-07 08:03:00,,0.0,2.0,0.797938144329897,-0.6787077028352729,5.24904608015309
6615,BHMNCPNST01,485,26.14004753,91.73097233,254,car,low,2,0,07-10-2016,08:30:00,2016-10-07 08:30:00,,0.0,1.0,0.7094845360824743,-0.9190887114954186,5.0
6616,BHMNCPNST01,485,26.14004753,91.73097233,274,car,low,3,0,07-10-2016,09:04:00,2016-10-07 09:04:00,,0.0,1.0,0.925979381443299,-0.3307435854041527,7.68479490217093
6617,BHMNCPNST01,485,26.14004753,91.73097233,283,bike,low,3,0,07-10-2016,09:30:00,2016-10-07 09:30:00,,0.0,0.5,0.8834020618556703,-0.4464514602021014,6.874839778585291
6618,BHMNCPNST01,485,26.14004753,91.73097233,302,truck,average,2,0,07-10-2016,09:57:00,2016-10-07 09:57:00,,0.5,2.0,0.6990721649484537,-0.9473853104169508,5.0
6619,BHMNCPNST01,485,26.14004753,91.73097233,309,truck,high,5,0,07-10-2016,10:30:00,2016-10-07 10:30:00,,1.0,2.0,1.1548453608247422,0.29122126217804223,12.038548835246296
6620,BHMNCPNST01,485,26.14004753,91.73097233,309,car,average,3,0,07-10-2016,10:57:00,2016-10-07 10:57:00,,0.5,1.0,0.8048453608247423,-0.6599366916695039,5.380443158313472
6621,BHMNCPNST01,485,26.14004753,91.73097233,304,truck,average,5,0,07-10-2016,11:30:00,2016-10-07 11:30:00,,0.5,2.0,1.3007216494845362,0.6876538114252527,14.813576679976768
6622,BHMNCPNST01,485,26.14004753,91.73097233,315,car,high,8,0,07-10-2016,12:03:00,2016-10-07 12:03:00,,1.0,1.0,1.6597938144329898,1.6634662276994807,20.0
6623,BHMNCPNST01,485,26.14004753,91.73097233,307,truck,high,8,0,07-10-2016,12:30:00,2016-10-07 12:30:00,,1.0,2.0,1.7531958762886597,1.9172951249559977,20.0
6624,BHMNCPNST01,485,26.14004753,91.73097233,298,cycle,high,7,0,07-10-2016,13:04:00,2016-10-07 13:04:00,,1.0,,,,
6625,BHMNCPNST01,485,26.14004753,91.73097233,286,car,high,6,0,07-10-2016,13:24:00,2016-10-07 13:24:00,,1.0,1.0,1.235876288659794,0.5114304379436311,13.580013065605417
6626,BHMNCPNST01,485,26.14004753,91.73097233,279,car,average,5,0,07-10-2016,13:57:00,2016-10-07 13:57:00,,0.5,1.0,1.1801030927835052,0.3598615268886903,12.51903068822083
6627,BHMNCPNST01,485,26.14004753,91.73097233,281,car,average,4,0,07-10-2016,14:24:00,2016-10-07 14:24:00,,0.5,1.0,0.9817525773195876,-0.1791746743492125,8.745777279555512
6628,BHMNCPNST01,485,26.14004753,91.73097233,267,car,low,2,0,07-10-2016,15:04:00,2016-10-07 15:04:00,,0.0,1.0,0.7202061855670103,-0.8899516195366132,5.0
6629,BHMNCPNST01,485,26.14004753,91.73097233,256,car,low,2,0,07-10-2016,15:30:00,2016-10-07 15:30:00,,0.0,1.0,0.7111340206185567,-0.9146060819632948,5.0
6630,BHMNCPNST01,485,26.14004753,91.73097233,239,bike,low,2,0,07-10-2016,15:57:00,2016-10-07 15:57:00,,0.0,0.5,0.6471134020618557,-1.0885881406788547,5.0
6631,BHMNCPNST01,485,26.14004753,91.73097233,236,car,average,2,0,07-10-2016,16:30:00,2016-10-07 16:30:00,,0.5,1.0,0.544639175257732,-1.367071500362054,5.0
6632,BHMNCPNST01,485,26.14004753,91.73097233,206,bike,average,2,0,08-10-2016,07:57:00,2016-10-08 07:57:00,,0.5,0.5,0.46989690721649485,-1.5701906510364194,5.0
6633,BHMNCPNST01,485,26.14004753,91.73097233,211,car,low,2,0,08-10-2016,08:30:00,2016-10-08 08:30:00,,0.0,1.0,0.674020618556701,-1.0154652464360834,5.0
6634,BHMNCPNST01,485,26.14004753,91.73097233,217,bike,average,2,0,08-10-2016,08:57:00,2016-10-08 08:57:00,,0.5,0.5,0.4789690721649485,-1.545536188609738,5.0
6635,BHMNCPNST01,485,26.14004753,91.73097233,214,bike,average,3,0,08-10-2016,09:30:00,2016-10-08 09:30:00,,0.5,0.5,0.6764948453608248,-1.0087413021378973,5.0
6636,BHMNCPNST01,485,26.14004753,91.73097233,216,car,low,3,0,08-10-2016,10:04:00,2016-10-08 10:04:00,,0.0,1.0,0.8781443298969073,-0.46073984183574673,6.774821107149773
6637,BHMNCPNST01,485,26.14004753,91.73097233,212,car,average,3,0,08-10-2016,10:30:00,2016-10-08 10:30:00,,0.5,1.0,0.7248453608247423,-0.8773442239775147,5.0
6638,BHMNCPNST01,485,26.14004753,91.73097233,209,car,average,3,0,08-10-2016,10:57:00,2016-10-08 10:57:00,,0.5,1.0,0.7223711340206186,-0.8840681682757005,5.0
6639,BHMNCPNST01,485,26.14004753,91.73097233,206,car,average,5,0,08-10-2016,11:30:00,2016-10-08 11:30:00,,0.5,1.0,1.119896907216495,0.19624554896616714,11.37371884276317
6640,BHMNCPNST01,485,26.14004753,91.73097233,206,bike,high,7,0,08-10-2016,12:04:00,2016-10-08 12:04:00,,1.0,0.5,1.319896907216495,0.7397643797361936,15.178350658153354
6641,BHMNCPNST01,485,26.14004753,91.73097233,212,car,high,8,0,08-10-2016,12:24:00,2016-10-08 12:24:00,,1.0,1.0,1.5748453608247424,1.4326108067950984,20.0
6642,BHMNCPNST01,485,26.14004753,91.73097233,225,car,high,6,0,08-10-2016,13:04:00,2016-10-08 13:04:00,,1.0,1.0,1.1855670103092786,0.3747102372138512,12.622971660496958
6643,BHMNCPNST01,485,26.14004753,91.73097233,240,car,high,6,0,08-10-2016,13:30:00,2016-10-08 13:30:00,,1.0,1.0,1.197938144329897,0.40832995870478056,12.858309710933465
6644,BHMNCPNST01,485,26.14004753,91.73097233,257,car,average,3,0,08-10-2016,14:03:00,2016-10-08 14:03:00,,0.5,1.0,0.761958762886598,-0.776485059504726,5.0
6645,BHMNCPNST01,485,26.14004753,91.73097233,272,car,average,4,0,08-10-2016,14:30:00,2016-10-08 14:30:00,,0.5,1.0,0.9743298969072165,-0.19934650724377023,8.604574449293608
6646,BHMNCPNST01,485,26.14004753,91.73097233,275,car,average,4,0,08-10-2016,14:57:00,2016-10-08 14:57:00,,0.5,1.0,0.9768041237113403,-0.1926225629455841,8.651642059380912
6647,BHMNCPNST01,485,26.14004753,91.73097233,273,cycle,average,3,0,08-10-2016,15:30:00,2016-10-08 15:30:00,,0.5,,,,
6648,BHMNCPNST01,485,26.14004753,91.73097233,275,car,low,3,0,08-10-2016,15:57:00,2016-10-08 15:57:00,,0.0,1.0,0.9268041237113402,-0.32850227063809084,7.700484105533364
6649,BHMNCPNST01,485,26.14004753,91.73097233,275,bike,low,2,0,08-10-2016,16:30:00,2016-10-08 16:30:00,,0.0,0.5,0.6768041237113402,-1.007900809100624,5.0
6650,BHMNCPNST01,485,26.14004753,91.73097233,228,car,average,3,1,09-10-2016,08:04:00,2016-10-09 08:04:00,,0.5,1.0,0.8380412371134021,-0.56972377233551,6.011933593651431
6651,BHMNCPNST01,485,26.14004753,91.73097233,227,car,low,2,1,09-10-2016,08:24:00,2016-10-09 08:24:00,,0.0,1.0,0.7872164948453608,-0.7078447947940786,5.0450864364414505
6652,BHMNCPNST01,485,26.14004753,91.73097233,226,cycle,low,2,1,09-10-2016,08:57:00,2016-10-09 08:57:00,,0.0,,,,
6653,BHMNCPNST01,485,26.14004753,91.73097233,228,car,average,4,1,09-10-2016,09:24:00,2016-10-09 09:24:00,,0.5,1.0,1.038041237113402,-0.026204941565483548,9.816565409041615
6654,BHMNCPNST01,485,26.14004753,91.73097233,230,car,low,3,1,09-10-2016,09:57:00,2016-10-09 09:57:00,,0.0,1.0,0.9896907216494846,-0.15760201972586602,8.896785861918937
6655,BHMNCPNST01,485,26.14004753,91.73097233,226,bike,average,6,1,09-10-2016,10:30:00,2016-10-09 10:30:00,,0.5,0.5,1.38639175257732,0.9204703827499401,16.44329267924958
6656,BHMNCPNST01,485,26.14004753,91.73097233,221,car,average,6,1,09-10-2016,11:04:00,2016-10-09 11:04:00,,0.5,1.0,1.4322680412371138,1.045143516612137,17.31600461628496
6657,BHMNCPNST01,485,26.14004753,91.73097233,222,car,average,7,1,09-10-2016,11:30:00,2016-10-09 11:30:00,,0.5,1.0,1.633092783505155,1.5909036621482253,20.0
6658,BHMNCPNST01,485,26.14004753,91.73097233,218,bike,average,6,1,09-10-2016,11:57:00,2016-10-09 11:57:00,,0.5,0.5,1.37979381443299,0.9025398646214442,16.31777905235011
6659,BHMNCPNST01,485,26.14004753,91.73097233,208,cycle,high,10,1,09-10-2016,12:30:00,2016-10-09 12:30:00,,1.0,,,,
6660,BHMNCPNST01,485,26.14004753,91.73097233,204,cycle,high,9,1,09-10-2016,13:04:00,2016-10-09 13:04:00,,1.0,,,,
6661,BHMNCPNST01,485,26.14004753,91.73097233,201,car,high,9,1,09-10-2016,13:30:00,2016-10-09 13:30:00,,1.0,1.0,1.8657731958762889,2.223234590523457,20.0
6662,BHMNCPNST01,485,26.14004753,91.73097233,210,car,average,5,1,09-10-2016,14:03:00,2016-10-09 14:03:00,,0.5,1.0,1.2231958762886601,0.4769702234154286,13.338791563908
6663,BHMNCPNST01,485,26.14004753,91.73097233,202,car,average,4,1,09-10-2016,14:30:00,2016-10-09 14:30:00,,0.5,1.0,1.01659793814433,-0.08447912548309432,9.40864612161834
6664,BHMNCPNST01,485,26.14004753,91.73097233,213,car,low,3,1,09-10-2016,15:04:00,2016-10-09 15:04:00,,0.0,1.0,0.9756701030927836,-0.19570437074891936,8.630069404757565
6665,BHMNCPNST01,485,26.14004753,91.73097233,218,bike,low,3,1,09-10-2016,15:30:00,2016-10-09 15:30:00,,0.0,0.5,0.9297938144329898,-0.320377504611116,7.757357467722188
6666,BHMNCPNST01,485,26.14004753,91.73097233,212,bike,low,2,1,09-10-2016,16:03:00,2016-10-09 16:03:00,,0.0,0.5,0.7248453608247424,-0.8773442239775143,5.0
6667,BHMNCPNST01,485,26.14004753,91.73097233,210,bike,low,2,1,09-10-2016,16:30:00,2016-10-09 16:30:00,,0.0,0.5,0.7231958762886599,-0.8818268535096383,5.0
6668,BHMNCPNST01,485,26.14004753,91.73097233,213,bike,low,2,0,10-10-2016,08:04:00,2016-10-10 08:04:00,,0.0,0.5,0.6256701030927836,-1.1468623245964658,5.0
6669,BHMNCPNST01,485,26.14004753,91.73097233,231,car,low,2,0,10-10-2016,08:30:00,2016-10-10 08:30:00,,0.0,1.0,0.6905154639175258,-0.9706389511148438,5.0
6670,BHMNCPNST01,485,26.14004753,91.73097233,255,car,low,2,0,10-10-2016,09:04:00,2016-10-10 09:04:00,,0.0,1.0,0.7103092783505155,-0.9168473967293568,5.0
6671,BHMNCPNST01,485,26.14004753,91.73097233,276,cycle,low,2,0,10-10-2016,09:30:00,2016-10-10 09:30:00,,0.0,,,,
6672,BHMNCPNST01,485,26.14004753,91.73097233,298,car,low,3,0,10-10-2016,10:03:00,2016-10-10 10:03:00,,0.0,1.0,0.9457731958762887,-0.2769520310186656,8.06133578286934
6673,BHMNCPNST01,485,26.14004753,91.73097233,314,car,average,4,0,10-10-2016,10:30:00,2016-10-10 10:30:00,,0.5,1.0,1.0089690721649485,-0.10521128706916766,9.263520990515827
6674,BHMNCPNST01,485,26.14004753,91.73097233,323,bike,average,4,0,10-10-2016,10:57:00,2016-10-10 10:57:00,,0.5,0.5,0.9663917525773197,-0.22091916186711638,8.453565866930186
6675,BHMNCPNST01,485,26.14004753,91.73097233,331,car,average,5,0,10-10-2016,11:30:00,2016-10-10 11:30:00,,0.5,1.0,1.2229896907216498,0.476409894723913,13.33486926306739
6676,BHMNCPNST01,485,26.14004753,91.73097233,330,truck,high,7,0,10-10-2016,11:44:00,2016-10-10 11:44:00,,1.0,2.0,1.5721649484536084,1.4253265338053973,19.977285736637782
6677,BHMNCPNST01,485,26.14004753,91.73097233,326,truck,high,7,0,10-10-2016,12:30:00,2016-10-10 12:30:00,,1.0,2.0,1.5688659793814435,1.4163612747411494,19.914528923188044
6678,BHMNCPNST01,485,26.14004753,91.73097233,326,car,high,7,0,10-10-2016,13:04:00,2016-10-10 13:04:00,,1.0,1.0,1.4688659793814436,1.1446018593561365,18.012213015492954
6679,BHMNCPNST01,485,26.14004753,91.73097233,323,bike,high,7,0,10-10-2016,13:30:00,2016-10-10 13:30:00,,1.0,0.5,1.4163917525773198,1.0019982073654434,17.013987451558105
6680,BHMNCPNST01,485,26.14004753,91.73097233,322,cycle,average,4,0,10-10-2016,14:03:00,2016-10-10 14:03:00,,0.5,,,,
6681,BHMNCPNST01,485,26.14004753,91.73097233,315,car,high,5,0,10-10-2016,14:30:00,2016-10-10 14:30:00,,1.0,1.0,1.0597938144329897,0.03290973538940094,10.230368147725805
6682,BHMNCPNST01,485,26.14004753,91.73097233,308,car,average,4,0,10-10-2016,14:50:00,2016-10-10 14:50:00,,0.5,1.0,1.004020618556701,-0.11865917566553928,9.169385770341226
6683,BHMNCPNST01,485,26.14004753,91.73097233,303,car,low,2,0,10-10-2016,15:30:00,2016-10-10 15:30:00,,0.0,1.0,0.7498969072164948,-0.8092642879583826,5.0
6684,BHMNCPNST01,485,26.14004753,91.73097233,294,car,low,2,0,10-10-2016,15:57:00,2016-10-10 15:57:00,,0.0,1.0,0.7424742268041237,-0.8294361208529403,5.0
6685,BHMNCPNST01,485,26.14004753,91.73097233,277,car,low,2,0,10-10-2016,16:30:00,2016-10-10 16:30:00,,0.0,1.0,0.7284536082474227,-0.8675384718759936,5.0
6686,BHMNCPNST01,485,26.14004753,91.73097233,259,car,low,2,0,11-10-2016,08:04:00,2016-10-11 08:04:00,,0.0,1.0,0.7136082474226805,-0.9078821376651088,5.0
6687,BHMNCPNST01,485,26.14004753,91.73097233,272,car,low,2,0,11-10-2016,08:30:00,2016-10-11 08:30:00,,0.0,1.0,0.7243298969072165,-0.8787450457063034,5.0
6688,BHMNCPNST01,485,26.14004753,91.73097233,285,car,low,1,0,11-10-2016,08:57:00,2016-10-11 08:57:00,,0.0,1.0,0.5350515463917526,-1.3931267845175244,5.0
6689,BHMNCPNST01,485,26.14004753,91.73097233,319,car,low,2,0,11-10-2016,09:30:00,2016-10-11 09:30:00,,0.0,1.0,0.7630927835051546,-0.773403251701391,5.0
6690,BHMNCPNST01,485,26.14004753,91.73097233,341,car,low,2,0,11-10-2016,09:57:00,2016-10-11 09:57:00,,0.0,1.0,0.7812371134020618,-0.7240943268480279,5.0
6691,BHMNCPNST01,485,26.14004753,91.73097233,371,car,average,4,0,11-10-2016,10:30:00,2016-10-11 10:30:00,,0.5,1.0,1.055979381443299,0.022543654596364263,10.15780558217455
6692,BHMNCPNST01,485,26.14004753,91.73097233,385,car,average,4,0,11-10-2016,10:57:00,2016-10-11 10:57:00,,0.5,1.0,1.0675257731958763,0.053922061321231785,10.377454429248623
6693,BHMNCPNST01,485,26.14004753,91.73097233,397,car,average,5,0,11-10-2016,11:23:00,2016-10-11 11:23:00,,0.5,1.0,1.2774226804123714,0.6243366692840027,14.37035668498802
6694,BHMNCPNST01,485,26.14004753,91.73097233,406,bike,high,8,0,11-10-2016,12:03:00,2016-10-11 12:03:00,,1.0,0.5,1.6848453608247425,1.7315461637186131,20.0
6695,BHMNCPNST01,485,26.14004753,91.73097233,406,car,average,5,0,11-10-2016,12:30:00,2016-10-11 12:30:00,,0.5,1.0,1.2848453608247425,0.6445085021785604,14.511559515249921
6696,BHMNCPNST01,485,26.14004753,91.73097233,405,car,high,8,0,11-10-2016,13:04:00,2016-10-11 13:04:00,,1.0,1.0,1.7340206185567013,1.8651845566450582,20.0
6697,BHMNCPNST01,485,26.14004753,91.73097233,400,car,high,8,0,11-10-2016,13:31:00,2016-10-11 13:31:00,,1.0,1.0,1.729896907216495,1.8539779828147478,20.0
6698,BHMNCPNST01,485,26.14004753,91.73097233,397,truck,average,4,0,11-10-2016,14:04:00,2016-10-11 14:04:00,,0.5,2.0,1.1774226804123713,0.35257725389898914,12.468040777292924
6699,BHMNCPNST01,485,26.14004753,91.73097233,389,car,average,4,0,11-10-2016,14:30:00,2016-10-11 14:30:00,,0.5,1.0,1.0708247422680413,0.06288732038547973,10.440211242698359
6700,BHMNCPNST01,485,26.14004753,91.73097233,368,truck,average,3,0,11-10-2016,15:00:00,2016-10-11 15:00:00,,0.5,2.0,0.9535051546391753,-0.2559397050868348,8.208422064392156
6701,BHMNCPNST01,485,26.14004753,91.73097233,344,car,low,2,0,11-10-2016,15:33:00,2016-10-11 15:33:00,,0.0,1.0,0.7837113402061856,-0.7173703825498419,5.0
6702,BHMNCPNST01,485,26.14004753,91.73097233,328,car,low,1,0,11-10-2016,16:01:00,2016-10-11 16:01:00,,0.0,1.0,0.5705154639175258,-1.2967502495768597,5.0
6703,BHMNCPNST01,485,26.14004753,91.73097233,310,car,average,2,0,11-10-2016,16:26:00,2016-10-11 16:26:00,,0.5,1.0,0.6056701030927835,-1.2012142076734686,5.0
6704,BHMNCPNST01,485,26.14004753,91.73097233,250,bike,low,2,0,12-10-2016,08:04:00,2016-10-12 08:04:00,,0.0,0.5,0.6561855670103094,-1.0639336782521729,5.0
6705,BHMNCPNST01,485,26.14004753,91.73097233,259,cycle,low,1,0,12-10-2016,08:31:00,2016-10-12 08:31:00,,0.0,,,,
6706,BHMNCPNST01,485,26.14004753,91.73097233,268,bike,low,2,0,12-10-2016,09:03:00,2016-10-12 09:03:00,,0.0,0.5,0.6710309278350517,-1.0235900124630575,5.0
6707,BHMNCPNST01,485,26.14004753,91.73097233,291,bike,low,2,0,12-10-2016,09:26:00,2016-10-12 09:26:00,,0.0,0.5,0.6900000000000001,-0.9720397728436325,5.0
6708,BHMNCPNST01,485,26.14004753,91.73097233,312,car,low,4,0,12-10-2016,10:01:00,2016-10-12 10:01:00,,0.0,1.0,1.1573195876288662,0.29794520647622896,12.085616445333603
6709,BHMNCPNST01,485,26.14004753,91.73097233,323,car,average,4,0,12-10-2016,10:31:00,2016-10-12 10:31:00,,0.5,1.0,1.0163917525773196,-0.08503945417460992,9.40472382077773
6710,BHMNCPNST01,485,26.14004753,91.73097233,329,car,average,5,0,12-10-2016,11:01:00,2016-10-12 11:01:00,,0.5,1.0,1.2213402061855672,0.47192726519178874,13.30349085634252
6711,BHMNCPNST01,485,26.14004753,91.73097233,333,bike,average,5,0,12-10-2016,11:31:00,2016-10-12 11:31:00,,0.5,0.5,1.174639175257732,0.34501281656352994,12.41508971594471
6712,BHMNCPNST01,485,26.14004753,91.73097233,338,cycle,high,8,0,12-10-2016,12:04:00,2016-10-12 12:04:00,,1.0,,,,
6713,BHMNCPNST01,485,26.14004753,91.73097233,341,car,high,8,0,12-10-2016,12:31:00,2016-10-12 12:31:00,,1.0,1.0,1.681237113402062,1.7217404116170922,20.0
6714,BHMNCPNST01,485,26.14004753,91.73097233,348,cycle,average,4,0,12-10-2016,13:04:00,2016-10-12 13:04:00,,0.5,,,,
